id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
eADohV3K-ouNGonuxSJpVQ,lunar-coffee-brewers-singapore,Lunar Coffee Brewers,https://s3-media2.fl.yelpcdn.com/bphoto/lPAInA_n-1e_0-xNjwPA5w/o.jpg,False,https://www.yelp.com/biz/lunar-coffee-brewers-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 1.27829577675973, 'longitude': 103.849287182093}",[],,"{'address1': '6 Shenton Way', 'address2': '#01-49/50', 'address3': 'OUE Downtown Gallery', 'city': 'Singapore', 'zip_code': '068809', 'country': 'SG', 'state': 'SG', 'display_address': ['6 Shenton Way', '#01-49/50', 'OUE Downtown Gallery', 'Singapore 068809', 'Singapore']}",6562244500.0,+65 6224 4500,3983.8792916319817
69-vLz9AF84FsJmX3cpU9g,d-good-cafe-singapore,d'Good Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/nfBnkRAnGW3Wd_d8X2HolA/o.jpg,False,https://www.yelp.com/biz/d-good-cafe-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,30,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.311832, 'longitude': 103.795398}",[],$$,"{'address1': '273 Holland Avenue', 'address2': '#02-01/02', 'address3': '', 'city': 'Singapore', 'zip_code': '278992', 'country': 'SG', 'state': 'SG', 'display_address': ['273 Holland Avenue', '#02-01/02', 'Singapore 278992', 'Singapore']}",6562199807.0,+65 6219 9807,5958.945345697467
c-bP10QAmWd_0DTHdvv-rg,plain-vanilla-bakery-singapore-2,Plain Vanilla Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/kxyMfp9QBNgn13cLjmPPnQ/o.jpg,False,https://www.yelp.com/biz/plain-vanilla-bakery-singapore-2?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,19,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 1.28242409789799, 'longitude': 103.83049089312}",[],$,"{'address1': '1D Yong Siak St', 'address2': 'Tiong Bahru Estate', 'address3': '', 'city': 'Singapore', 'zip_code': '168641', 'country': 'SG', 'state': 'SG', 'display_address': ['1D Yong Siak St', 'Tiong Bahru Estate', 'Singapore 168641', 'Singapore']}",6564655942.0,+65 6465 5942,4078.6671017403337
h9UBN5pq9QdI2w_dNojwzQ,asanoya-singapore,Asanoya,https://s3-media2.fl.yelpcdn.com/bphoto/n5t2zZvLQ1ef43u8oM3m3A/o.jpg,False,https://www.yelp.com/biz/asanoya-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,11,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.29805396849366, 'longitude': 103.85252058506}",[],$,"{'address1': '15 Queen Street', 'address2': '#01-03', 'address3': '', 'city': 'Singapore', 'zip_code': '188537', 'country': 'SG', 'state': 'SG', 'display_address': ['15 Queen Street', '#01-03', 'Singapore 188537', 'Singapore']}",6567038703.0,+65 6703 8703,1830.1789418707572
0ct_f2qCQHrGl7YcqPwGRA,compound-coffee-co-singapore,Compound Coffee Co.,https://s3-media2.fl.yelpcdn.com/bphoto/vd3PtFdUWr2UXcZOSIPs7Q/o.jpg,False,https://www.yelp.com/biz/compound-coffee-co-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.5,"{'latitude': 1.33569, 'longitude': 103.90557}",[],$$,"{'address1': '31 Kaki Bukit Rd 3', 'address2': '#01-02C Techlink', 'address3': '', 'city': 'Singapore', 'zip_code': '417818', 'country': 'SG', 'state': 'SG', 'display_address': ['31 Kaki Bukit Rd 3', '#01-02C Techlink', 'Singapore 417818', 'Singapore']}",6591267398.0,+65 9126 7398,6730.370204099111
FnMynZDIiFtXs6LS63LBeA,coffee-hut-singapore,Coffee Hut,https://s3-media1.fl.yelpcdn.com/bphoto/tz-tw0RIH_ZmniIUFuL_Pg/o.jpg,False,https://www.yelp.com/biz/coffee-hut-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.30757578981762, 'longitude': 103.856868402915}",[],$,"{'address1': '166 Jalan Besar', 'address2': '#02-43', 'address3': '', 'city': 'Singapore', 'zip_code': '208877', 'country': 'SG', 'state': 'SG', 'display_address': ['166 Jalan Besar', '#02-43', 'Singapore 208877', 'Singapore']}",,,1141.9642078882055
1E1XKbSoyc8Fvb9iLy4I0A,pies-and-coffee-singapore-5,Pies & Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/TocsmJG4hI_rMEuMZFk-Jg/o.jpg,False,https://www.yelp.com/biz/pies-and-coffee-singapore-5?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.29228388353672, 'longitude': 103.841376269909}",[],$$,"{'address1': '11 Unity St', 'address2': '#01-25 Robertson Walk', 'address3': '', 'city': 'Singapore', 'zip_code': '237995', 'country': 'SG', 'state': 'SG', 'display_address': ['11 Unity St', '#01-25 Robertson Walk', 'Singapore 237995', 'Singapore']}",6567339272.0,+65 6733 9272,2570.237734410508
K86J7sAy9P1-c0rqUzJJng,carry-on-singapore,Carry On,https://s3-media1.fl.yelpcdn.com/bphoto/EYV6adIVwrJEJ8lb3mYSjw/o.jpg,False,https://www.yelp.com/biz/carry-on-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 1.303647, 'longitude': 103.896522}",[],$$,"{'address1': '348 Tanjong Katong Road', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '437115', 'country': 'SG', 'state': 'SG', 'display_address': ['348 Tanjong Katong Road', 'Singapore 437115', 'Singapore']}",6563482495.0,+65 6348 2495,5414.780849426824
9qirgGz9YMZ5xvY6TajLkg,pek-kio-market-and-food-centre-singapore,Pek Kio Market & Food Centre,https://s3-media3.fl.yelpcdn.com/bphoto/abT1vZ3UM9hLC-TdLIqn9g/o.jpg,False,https://www.yelp.com/biz/pek-kio-market-and-food-centre-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,9,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 1.31590904193721, 'longitude': 103.850577094833}",[],$,"{'address1': '41a Cambridge Road', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '211041', 'country': 'SG', 'state': 'SG', 'display_address': ['41a Cambridge Road', 'Singapore 211041', 'Singapore']}",,,268.449261482544
DVj9yQueDmkEwCUmjtrs5Q,ya-kun-kaya-toast-singapore-22,Ya Kun Kaya Toast,https://s3-media4.fl.yelpcdn.com/bphoto/ruHRuJDeynfFGF-mdZRD_g/o.jpg,False,https://www.yelp.com/biz/ya-kun-kaya-toast-singapore-22?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,13,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.30041703927442, 'longitude': 103.851925494443}",[],$,"{'address1': '190 Middle Road', 'address2': '#01-09', 'address3': '', 'city': 'Singapore', 'zip_code': '188979', 'country': 'SG', 'state': 'SG', 'display_address': ['190 Middle Road', '#01-09', 'Singapore 188979', 'Singapore']}",6563370486.0,+65 6337 0486,1559.3447499568156
VvRxgP-SImCcWMKgBos6ug,the-coffee-stop-singapore,The Coffee Stop,https://s3-media3.fl.yelpcdn.com/bphoto/kraZWT37IJ7eba_uMkG-7A/o.jpg,False,https://www.yelp.com/biz/the-coffee-stop-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 1.3011849, 'longitude': 103.8576707}",[],$,"{'address1': '585 N Bridge Road', 'address2': 'Level 1', 'address3': '', 'city': 'Singapore', 'zip_code': '188770', 'country': 'SG', 'state': 'SG', 'display_address': ['585 N Bridge Road', 'Level 1', 'Singapore 188770', 'Singapore']}",,,1734.5206073673364
gU38zNDWJrLQui6fBH2oVA,wa-cafe-singapore,Wa Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/GS-FoU2TcmMPw6BgYeXaLA/o.jpg,False,https://www.yelp.com/biz/wa-cafe-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.28488201244309, 'longitude': 103.844493526256}",[],$$,"{'address1': '133 New Bridge Road', 'address2': '#B1-51 Chinatown Point', 'address3': '', 'city': 'Singapore', 'zip_code': '059413', 'country': 'SG', 'state': 'SG', 'display_address': ['133 New Bridge Road', '#B1-51 Chinatown Point', 'Singapore 059413', 'Singapore']}",6564447646.0,+65 6444 7646,3288.931806727184
j_UCV0m4jtXfxNVxipL2Dg,the-alley-singapore,The Alley,https://s3-media2.fl.yelpcdn.com/bphoto/hBspmQx0XZObswwEQAxPXg/o.jpg,False,https://www.yelp.com/biz/the-alley-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.27976, 'longitude': 103.8413162}",[],,"{'address1': '21 Keong Saik Road', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '089128', 'country': 'SG', 'state': 'SG', 'display_address': ['21 Keong Saik Road', 'Singapore 089128', 'Singapore']}",6562231334.0,+65 6223 1334,3913.271199954301
m_puGSyauFho01-Wnzrb3w,got-luck-cafe-singapore,Got Luck Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/fULtxDoW4_ww9N-0TgLPkA/o.jpg,False,https://www.yelp.com/biz/got-luck-cafe-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.30161435510027, 'longitude': 103.860159851611}",[],,"{'address1': '56 Kandahar St', 'address2': '', 'address3': None, 'city': 'Singapore', 'zip_code': '198904', 'country': 'SG', 'state': 'SG', 'display_address': ['56 Kandahar St', 'Singapore 198904', 'Singapore']}",,,1867.170501881012
BNl9pq0hY69tG-myxKxXcg,spinelli-coffee-company-singapore-5,Spinelli Coffee Company,https://s3-media3.fl.yelpcdn.com/bphoto/WvwU7RoBiwgp3ZcZll5erA/o.jpg,False,https://www.yelp.com/biz/spinelli-coffee-company-singapore-5?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}]",4.0,"{'latitude': 1.2851638657204, 'longitude': 103.852301985025}",[],$,"{'address1': '9 Battery Road', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '049910', 'country': 'SG', 'state': 'SG', 'display_address': ['9 Battery Road', 'Singapore 049910', 'Singapore']}",,,3241.45802710295
nnRhW8q7eaV720dBPoogtw,doi-chaang-singapore,Doi Chaang,https://s3-media1.fl.yelpcdn.com/bphoto/7M--I5ddPDonfYcnxCyoZw/o.jpg,False,https://www.yelp.com/biz/doi-chaang-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 1.30532, 'longitude': 103.7887192}",[],$$,"{'address1': '31 Rochester Dr', 'address2': 'Rochester Mall', 'address3': '', 'city': 'Singapore', 'zip_code': '139237', 'country': 'SG', 'state': 'SG', 'display_address': ['31 Rochester Dr', 'Rochester Mall', 'Singapore 139237', 'Singapore']}",6582008215.0,+65 8200 8215,6754.646250116176
WcplImvDHJWw3VU4o-YYOg,awesome-coffee-singapore,Awesome Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/WzUIo_oDkJEEnkF7SB2ieg/o.jpg,False,https://www.yelp.com/biz/awesome-coffee-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.29966, 'longitude': 103.8557129}",[],$,"{'address1': '200 Victoria Street', 'address2': '#B1-K25, Bugis Junction', 'address3': '', 'city': 'Singapore', 'zip_code': '188021', 'country': 'SG', 'state': 'SG', 'display_address': ['200 Victoria Street', '#B1-K25, Bugis Junction', 'Singapore 188021', 'Singapore']}",6590180027.0,+65 9018 0027,1794.2046349639108
_SJYdsyVT3SzkzoNGX_F_Q,chaiholics-singapore-3,Chaiholics,,False,https://www.yelp.com/biz/chaiholics-singapore-3?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.27907, 'longitude': 103.8542633}",[],,"{'address1': '12 Marina Boulevard', 'address2': '#01-04, MBFC Tower 3', 'address3': '', 'city': 'Singapore', 'zip_code': '018982', 'country': 'SG', 'state': 'SG', 'display_address': ['12 Marina Boulevard', '#01-04, MBFC Tower 3', 'Singapore 018982', 'Singapore']}",6566361551.0,+65 6636 1551,3875.217383630873
iTa6ZHi8soFKZ95dSOFm4A,my-melody-cafe-singapore-singapore,My Melody Cafe Singapore,https://s3-media3.fl.yelpcdn.com/bphoto/_2EySFaW-0SFnZRD1X2CDw/o.jpg,False,https://www.yelp.com/biz/my-melody-cafe-singapore-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.29605, 'longitude': 103.85865}",[],,"{'address1': '3 Temasek Boulevard', 'address2': '#01-363', 'address3': None, 'city': 'Singapore', 'zip_code': '038983', 'country': 'SG', 'state': 'SG', 'display_address': ['3 Temasek Boulevard', '#01-363', 'Singapore 038983', 'Singapore']}",6566776195.0,+65 6677 6195,2313.634253262176
gOyr7vjAq0VaI8LBRP-3gg,ya-kun-kaya-toast-singapore-10,Ya Kun Kaya Toast,https://s3-media1.fl.yelpcdn.com/bphoto/p816SPUEc-JB-ZFVNnVU9g/o.jpg,False,https://www.yelp.com/biz/ya-kun-kaya-toast-singapore-10?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,12,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.294817, 'longitude': 103.852852}",[],$,"{'address1': '252 North Bridge Road', 'address2': '#B1-18', 'address3': None, 'city': 'Singapore', 'zip_code': '179103', 'country': 'SG', 'state': 'SG', 'display_address': ['252 North Bridge Road', '#B1-18', 'Singapore 179103', 'Singapore']}",6563380026.0,+65 6338 0026,2189.948117157469
yffu5ZG9Tkxo5ShKgCKtgA,old-hen-coffee-bar-singapore-2,Old Hen Coffee Bar,https://s3-media1.fl.yelpcdn.com/bphoto/GaN8erVwAh11rDjAAQ3hxQ/o.jpg,False,https://www.yelp.com/biz/old-hen-coffee-bar-singapore-2?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,11,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.5,"{'latitude': 1.31438, 'longitude': 103.8541718}",[],$,"{'address1': '88 Rangoon Rd', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '218374', 'country': 'SG', 'state': 'SG', 'display_address': ['88 Rangoon Rd', 'Singapore 218374', 'Singapore']}",6563415458.0,+65 6341 5458,592.7810093142356
dF8e88ZHNaapm57bayW8BQ,toast-box-singapore-8,Toast Box,https://s3-media1.fl.yelpcdn.com/bphoto/iBcIN3fsdmj-rZEK0CjOJg/o.jpg,False,https://www.yelp.com/biz/toast-box-singapore-8?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,13,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.29222, 'longitude': 103.85577}",[],$,"{'address1': '1 Raffles Link', 'address2': '#B1-04', 'address3': '', 'city': 'Singapore', 'zip_code': '039393', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Raffles Link', '#B1-04', 'Singapore 039393', 'Singapore']}",6568843486.0,+65 6884 3486,2571.158137302033
3s-XVd3NxLIGr860qbsjOA,wakey-wakey-singapore,Wakey Wakey,https://s3-media4.fl.yelpcdn.com/bphoto/TxiNAZG9zEc0pV6oMqHngQ/o.jpg,False,https://www.yelp.com/biz/wakey-wakey-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 1.30112833011102, 'longitude': 103.862010575831}",[],,"{'address1': '302 Beach Rd', 'address2': '#01-04/05', 'address3': 'Concourse Skyline', 'city': 'Singapore', 'zip_code': '199600', 'country': 'SG', 'state': 'SG', 'display_address': ['302 Beach Rd', '#01-04/05', 'Concourse Skyline', 'Singapore 199600', 'Singapore']}",,,2048.051184596472
QHUE0U3_XKEChNMrkW1bMg,mellower-coffee-singapore,Mellower Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/zSm_GKUrhIpFn2wWPOyYtQ/o.jpg,False,https://www.yelp.com/biz/mellower-coffee-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 1.27742352514164, 'longitude': 103.847963137545}",[],$,"{'address1': '77 Robinson Rd', 'address2': '#01-03', 'address3': '', 'city': 'Singapore', 'zip_code': '068896', 'country': 'SG', 'state': 'SG', 'display_address': ['77 Robinson Rd', '#01-03', 'Singapore 068896', 'Singapore']}",6565232436.0,+65 6523 2436,4082.180303083224
aZ3LBFssDuRrI5bHbMdoxQ,arabica-singapore-3,% Arabica,https://s3-media2.fl.yelpcdn.com/bphoto/_uS5q0kw-0nSMw6clIFCsw/o.jpg,False,https://www.yelp.com/biz/arabica-singapore-3?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 1.301088, 'longitude': 103.846573}",[],,"{'address1': '313 Orchard Rd', 'address2': '#01-14/15', 'address3': None, 'city': 'Singapore', 'zip_code': '238895', 'country': 'SG', 'state': 'SG', 'display_address': ['313 Orchard Rd', '#01-14/15', 'Singapore 238895', 'Singapore']}",6565090302.0,+65 6509 0302,1473.285601775804
dZQKrpDXygOv-5L3lyTBrw,fawr-and-co-singapore,Fawr and Co,https://s3-media4.fl.yelpcdn.com/bphoto/k0D7vLJeIqqwIfC6RSxUww/o.jpg,False,https://www.yelp.com/biz/fawr-and-co-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 1.3158399, 'longitude': 103.92613}",[],,"{'address1': '1K Figaro St', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '458322', 'country': 'SG', 'state': 'SG', 'display_address': ['1K Figaro St', 'Singapore 458322', 'Singapore']}",6566948641.0,+65 6694 8641,8554.170158657373
-05U7r1XyiuQc-0xoXRoow,the-new-black-singapore-2,The New Black,https://s3-media1.fl.yelpcdn.com/bphoto/YKu93YAgDkPjRxav1DgnUw/o.jpg,False,https://www.yelp.com/biz/the-new-black-singapore-2?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 1.2934999, 'longitude': 103.8602371}",[],$$,"{'address1': '3 Temasek Ave', 'address2': 'Centennial Tower', 'address3': '', 'city': 'Singapore', 'zip_code': '039190', 'country': 'SG', 'state': 'SG', 'display_address': ['3 Temasek Ave', 'Centennial Tower', 'Singapore 039190', 'Singapore']}",,,2632.2489860933288
Ishgc4FPzqCijgV9HN1d3A,singapore-swimming-club-singapore,Singapore Swimming Club,https://s3-media2.fl.yelpcdn.com/bphoto/cjd3samCGJxlsSaPZQ_3dg/o.jpg,False,https://www.yelp.com/biz/singapore-swimming-club-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'social_clubs', 'title': 'Social Clubs'}]",4.5,"{'latitude': 1.29682388079059, 'longitude': 103.88126620002}",[],$$$,"{'address1': '45 Tanjong Rhu Rd', 'address2': '', 'address3': None, 'city': 'Singapore', 'zip_code': '436899', 'country': 'SG', 'state': 'SG', 'display_address': ['45 Tanjong Rhu Rd', 'Singapore 436899', 'Singapore']}",6563423600.0,+65 6342 3600,4074.6713486283948
JoRphD1Vzf0bBvF5ovOPjA,betjeman-and-barton-singapore,Betjeman & Barton,https://s3-media3.fl.yelpcdn.com/bphoto/TMLQptizrkcnq5p4TFd21g/o.jpg,False,https://www.yelp.com/biz/betjeman-and-barton-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 1.29383, 'longitude': 103.8533325}",[],,"{'address1': '252 North Bridge Road', 'address2': 'B1-33 Raffles City Shopping Centre', 'address3': '', 'city': 'Singapore', 'zip_code': '179103', 'country': 'SG', 'state': 'SG', 'display_address': ['252 North Bridge Road', 'B1-33 Raffles City Shopping Centre', 'Singapore 179103', 'Singapore']}",,,2284.449745868744
hoFh71lJR_d7H4g9YT32xQ,the-house-of-robert-timms-singapore-3,The House Of Robert Timms,https://s3-media3.fl.yelpcdn.com/bphoto/qRYnwCgc1mXjFc-4G6F5cw/o.jpg,False,https://www.yelp.com/biz/the-house-of-robert-timms-singapore-3?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 1.29301349072962, 'longitude': 103.858321779077}",[],,"{'address1': '2 Temasek Boulevard', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '038982', 'country': 'SG', 'state': 'SG', 'display_address': ['2 Temasek Boulevard', 'Singapore 038982', 'Singapore']}",,,2567.8522652254824
2qwJs3_dUMNd7wwYFs8Jaw,the-providore-singapore-4,The Providore,https://s3-media4.fl.yelpcdn.com/bphoto/lfgS2BrpV9e4w4RuyUYByA/o.jpg,False,https://www.yelp.com/biz/the-providore-singapore-4?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",3.5,"{'latitude': 1.28335885730283, 'longitude': 103.851482570171}",[],$$,"{'address1': '7 Raffles Pl', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '048625', 'country': 'SG', 'state': 'SG', 'display_address': ['7 Raffles Pl', 'Singapore 048625', 'Singapore']}",6565331352.0,+65 6533 1352,3432.2546232323634
PCORc2eDXbBgJbM6SakBZQ,the-marmalade-pantry-singapore-5,The Marmalade Pantry,https://s3-media2.fl.yelpcdn.com/bphoto/SSxLgwYPbTGJo-i7TCvZow/o.jpg,False,https://www.yelp.com/biz/the-marmalade-pantry-singapore-5?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 1.27580785707673, 'longitude': 103.844260886221}",[],,"{'address1': '100 Peck Seah St', 'address2': '#01-01', 'address3': None, 'city': 'Singapore', 'zip_code': '079333', 'country': 'SG', 'state': 'SG', 'display_address': ['100 Peck Seah St', '#01-01', 'Singapore 079333', 'Singapore']}",6563850741.0,+65 6385 0741,4292.165373226771
